x-axis,1,3,4
second,Volt,Volt,Volt
-5.0000000E-03,-28.1903706E-03,+11.3569098E-03,-5.5020936E-03
-4.9998450E-03,-11.4539694E-03,+11.3569165E-03,-5.5021003E-03
-4.9996900E-03,-11.4539025E-03,+14.7041768E-03,-8.8493606E-03
-4.9995350E-03,+5.2823314E-03,+11.3568897E-03,-5.5021137E-03
-4.9993800E-03,-11.4538355E-03,+8.0096025E-03,-8.8493740E-03
-4.9992250E-03,+5.2822645E-03,+4.6623824E-03,-8.8493071E-03
-4.9990700E-03,-11.4539694E-03,+8.0096293E-03,-2.1548533E-03
-4.9989150E-03,-11.4535008E-03,+8.0096293E-03,-5.5021404E-03
-4.9987600E-03,+22.0182975E-03,+8.0096829E-03,-8.8493740E-03
-4.9986050E-03,-11.4536681E-03,+11.3567893E-03,-8.8493138E-03
-4.9984500E-03,+5.2824318E-03,+4.6624158E-03,-5.5020266E-03
-4.9982950E-03,+5.2816954E-03,+8.0096293E-03,-2.1549604E-03
-4.9981400E-03,-28.1899690E-03,+8.0096293E-03,-8.8492937E-03
-4.9979850E-03,-11.4535343E-03,+8.0098034E-03,-5.5020936E-03
-4.9978300E-03,+5.2819632E-03,+14.7040965E-03,-5.5020936E-03
-4.9976750E-03,-11.4539694E-03,+11.3569098E-03,-5.5020936E-03
-4.9975200E-03,-11.4534338E-03,+11.3568026E-03,-5.5020936E-03
-4.9973650E-03,+5.2824318E-03,+8.0096293E-03,-5.5019798E-03
-4.9972100E-03,+5.2824318E-03,+8.0096293E-03,-2.1550542E-03
-4.9970550E-03,+5.2817959E-03,+8.0097565E-03,-8.8493740E-03
-4.9969000E-03,-11.4532999E-03,+11.3569098E-03,-8.8492401E-03
-4.9967450E-03,+5.2817289E-03,+11.3567692E-03,-5.5020936E-03
-4.9965900E-03,-11.4547058E-03,+8.0096293E-03,-5.5019463E-03
-4.9964350E-03,-28.1896008E-03,+8.0096293E-03,-2.1549671E-03
-4.9962800E-03,-11.4531661E-03,+8.0097900E-03,-5.5019329E-03
-4.9961250E-03,+5.2815950E-03,+11.3565750E-03,-2.1548131E-03
-4.9959700E-03,-11.4539694E-03,+4.6626970E-03,-2.1551613E-03
-4.9958150E-03,-11.4548732E-03,+11.3565483E-03,-8.8491933E-03
-4.9956600E-03,-28.1894334E-03,+4.6627238E-03,-5.5022810E-03
-4.9955050E-03,-11.4549401E-03,+11.3569098E-03,-8.8491799E-03
-4.9953500E-03,-28.1883623E-03,+11.3567089E-03,-5.5020936E-03
-4.9951950E-03,+5.2813942E-03,+8.0100444E-03,-5.5018861E-03
-4.9950400E-03,-11.4528983E-03,+14.7037617E-03,-2.1550274E-03
-4.9948850E-03,+5.2824318E-03,+8.0100712E-03,-5.5023145E-03
-4.9947300E-03,+5.2835699E-03,+14.7037350E-03,-8.8489188E-03
-4.9945750E-03,+22.0176615E-03,+8.0096293E-03,-2.1550475E-03
-4.9944200E-03,+5.2824318E-03,+8.0103523E-03,-5.5023346E-03
-4.9942650E-03,+5.2799549E-03,+18.0507275E-03,-8.8493740E-03
-4.9941100E-03,-28.1890987E-03,+8.0101381E-03,-8.8493740E-03
-4.9939550E-03,-11.4513585E-03,+14.7039291E-03,-8.8491129E-03
-4.9938000E-03,+22.0161553E-03,+11.3566420E-03,-5.5018258E-03
-4.9936450E-03,-11.4539694E-03,+8.0096293E-03,-2.1550876E-03
-4.9934900E-03,-11.4539694E-03,+8.0099105E-03,-5.5020936E-03
-4.9933350E-03,-11.4510907E-03,+11.3569098E-03,-5.5018057E-03
-4.9931800E-03,+22.0173603E-03,+11.3569098E-03,-2.1551077E-03
-4.9930250E-03,+5.2824318E-03,+11.3566085E-03,-5.5023948E-03
-4.9928700E-03,+5.2824318E-03,+8.0099373E-03,-8.8493740E-03
-4.9927150E-03,+5.2808586E-03,+11.3565951E-03,-8.8490594E-03
-4.9925600E-03,-11.4523627E-03,+8.0096293E-03,-5.5020936E-03
-4.9924050E-03,+5.2824318E-03,+8.0102854E-03,-5.5017655E-03
-4.9922500E-03,+5.2807582E-03,+14.7041902E-03,-2.1551479E-03
-4.9920950E-03,-11.4522623E-03,+14.7038488E-03,-5.5020936E-03
-4.9919400E-03,+5.2824318E-03,+11.3569098E-03,-5.5020936E-03
-4.9917850E-03,+5.2806578E-03,+11.3569098E-03,-5.5024484E-03
-4.9916300E-03,-11.4503543E-03,+11.3565483E-03,-8.8490125E-03
-4.9914750E-03,+22.0169921E-03,+8.0074201E-03,-5.5006208E-03
-4.9913200E-03,+5.2824318E-03,-12.0718039E-03,+7.8855286E-03
-4.9911650E-03,+5.2824318E-03,+8.0100109E-03,-5.5024752E-03
-4.9910100E-03,+5.2804904E-03,+11.3569098E-03,-8.8493740E-03
-4.9908550E-03,-11.4539694E-03,+11.3569098E-03,-8.8489790E-03
-4.9907000E-03,-11.4519610E-03,+11.3569098E-03,-5.5020936E-03
-4.9905450E-03,+5.2783482E-03,+11.3565014E-03,-5.5020936E-03
-4.9903900E-03,-28.1862200E-03,+8.0100444E-03,-5.5012635E-03
-4.9902350E-03,+5.2803231E-03,+11.3564880E-03,+1.1924673E-03
-4.9900800E-03,-11.4539694E-03,+8.0096293E-03,+1.1916104E-03
-4.9899250E-03,-11.4539694E-03,+8.0104996E-03,-5.5016584E-03
-4.9897700E-03,-11.4539694E-03,+14.7037484E-03,-2.1556968E-03
-4.9896150E-03,-11.4517267E-03,+11.3564612E-03,-8.8489255E-03
-4.9894600E-03,+5.2801557E-03,+8.0100846E-03,-5.5020936E-03
-4.9893050E-03,-11.4493502E-03,+11.3564478E-03,-5.5025555E-03
-4.9891500E-03,+22.0164900E-03,+8.0100979E-03,-8.8493740E-03
