x-axis,1,2,3
-9.9544299E-03,+15.4239715E-03,+28.2949880E-03,-28.9750211E-03
-9.9541199E-03,-18.0390362E-03,+28.2949880E-03,-28.9799351E-03
-9.9538099E-03,+15.4288523E-03,+28.2850935E-03,-62.4428764E-03
-9.9534999E-03,+15.4139110E-03,-38.6456366E-03,-28.9849820E-03
-9.9531899E-03,-84.9695006E-03,-5.1728009E-03,-95.9105988E-03
-9.9528799E-03,+48.8966079E-03,+28.2949880E-03,-28.9699743E-03
-9.9525699E-03,+15.4288523E-03,+28.2949880E-03,+4.4977814E-03
-9.9522599E-03,+15.4237390E-03,+28.2898747E-03,+4.4926682E-03
-9.9519499E-03,-18.0388038E-03,-5.1675216E-03,-28.9801675E-03
-9.9516399E-03,+15.4236726E-03,+61.7574312E-03,-62.4426439E-03
-9.9513299E-03,-18.0491631E-03,-5.1726017E-03,-28.9750211E-03
-9.9510199E-03,-51.5167527E-03,+28.2949880E-03,-28.9750211E-03
-9.9507099E-03,-51.5061942E-03,+28.3002672E-03,-28.9697418E-03
-9.9503999E-03,+15.4182274E-03,+61.7624780E-03,+4.4871565E-03
-9.9500899E-03,-51.5060614E-03,+28.2949880E-03,-62.4424779E-03
-9.9497799E-03,+15.4288523E-03,+28.3003668E-03,-28.9804000E-03
-9.9494699E-03,+15.4288523E-03,+61.7569663E-03,-62.4369994E-03
-9.9491599E-03,+15.4234070E-03,-5.1723692E-03,+4.4923361E-03
-9.9488499E-03,-18.0384717E-03,+28.2949880E-03,-28.9750211E-03
-9.9485399E-03,+15.4288523E-03,+28.2894763E-03,-28.9750211E-03
-9.9482299E-03,+15.4233074E-03,-5.1778145E-03,-28.9750211E-03
-9.9479199E-03,-18.0327940E-03,-5.1778145E-03,-28.9750211E-03
-9.9476099E-03,+48.8960435E-03,-5.1778145E-03,-28.9750211E-03
-9.9472999E-03,+15.4288523E-03,-5.1778145E-03,-28.9693766E-03
-9.9469899E-03,+15.4231746E-03,-5.1778145E-03,+4.4977814E-03
-9.9466799E-03,-18.0382393E-03,-5.1778145E-03,+4.4977814E-03
-9.9463699E-03,+15.4345964E-03,-5.1720704E-03,+4.4920373E-03
-9.9460599E-03,+48.8958775E-03,+28.3007653E-03,-28.9692438E-03
-9.9457499E-03,+15.4288523E-03,+61.7503590E-03,+4.4919709E-03
-9.9454399E-03,+15.4405397E-03,-38.6447733E-03,-28.9691774E-03
-9.9451299E-03,+82.3627035E-03,-5.1778145E-03,+4.4860276E-03
-9.9448199E-03,+15.4229422E-03,-5.1778145E-03,-62.4478236E-03
-9.9445099E-03,-18.0380069E-03,-5.1718712E-03,-62.4418803E-03
-9.9441999E-03,+15.4288523E-03,+28.3009645E-03,-28.9869741E-03
-9.9438899E-03,+15.4288523E-03,+61.7557710E-03,-95.9025969E-03
-9.9435799E-03,+15.4348952E-03,-5.1838574E-03,+4.4917385E-03
-9.9432699E-03,+48.8955787E-03,-38.6445409E-03,-28.9810972E-03
-9.9429599E-03,+15.4349616E-03,-5.1655959E-03,-62.4417143E-03
-9.9426499E-03,+48.8955122E-03,+61.7616479E-03,-28.9688786E-03
-9.9423399E-03,+15.4226766E-03,+28.2949880E-03,+4.4916057E-03
-9.9420299E-03,-18.0377413E-03,+28.2949880E-03,-28.9688122E-03
-9.9417199E-03,+15.4226101E-03,+28.2949880E-03,+4.4852971E-03
-9.9414099E-03,-18.0439502E-03,+28.2887126E-03,-62.4415482E-03
-9.9410999E-03,-18.0439502E-03,-5.1778145E-03,-28.9687125E-03
-9.9407899E-03,-18.0376085E-03,-5.1778145E-03,+4.4977814E-03
-9.9404799E-03,+15.4288523E-03,-5.1778145E-03,+4.4977814E-03
-9.9401699E-03,+15.4416686E-03,-5.1778145E-03,+4.4913732E-03
-9.9398599E-03,+82.3615746E-03,-5.1778145E-03,-28.9685797E-03
-9.9395499E-03,+15.4223777E-03,-5.1778145E-03,+4.4977814E-03
-9.9392399E-03,-18.0439502E-03,-5.1778145E-03,+4.4977814E-03
-9.9389299E-03,-18.0439502E-03,-5.1712735E-03,+4.4977814E-03
-9.9386199E-03,-18.0373760E-03,+28.2884138E-03,+4.4912072E-03
-9.9383099E-03,+15.4288523E-03,-5.1645998E-03,-28.9684137E-03
-9.9379999E-03,+15.4288523E-03,+61.7677905E-03,+4.4911408E-03
-9.9376899E-03,+15.4288523E-03,+61.7544429E-03,-28.9750211E-03
-9.9373799E-03,+15.4221453E-03,-5.1711075E-03,-28.9750211E-03
-9.9370699E-03,-18.0439502E-03,+28.2949880E-03,-28.9750211E-03
-9.9367599E-03,-18.0439502E-03,+28.2882146E-03,-28.9682477E-03
-9.9364499E-03,-18.0439502E-03,-5.1778145E-03,+4.4909748E-03
-9.9361399E-03,-18.0371104E-03,-5.1709747E-03,-28.9750211E-03
-9.9358299E-03,+15.4219793E-03,+28.2881150E-03,-28.9818941E-03
-9.9355199E-03,-18.0370440E-03,-5.1709083E-03,-62.4409174E-03
-9.9352099E-03,+15.4288523E-03,+28.3088668E-03,-28.9750211E-03
-9.9348999E-03,+15.4288523E-03,+95.2266477E-03,-28.9680485E-03
-9.9345899E-03,+15.4288523E-03,+28.2879822E-03,+4.4837698E-03
-9.9342799E-03,+15.4288523E-03,-5.1637365E-03,-62.4407846E-03
-9.9339699E-03,+15.4288523E-03,+61.7607183E-03,-28.9750211E-03
-9.9336599E-03,+15.4359577E-03,+28.2949880E-03,-28.9750211E-03
-9.9333499E-03,+48.8945162E-03,+28.2949880E-03,-28.9750211E-03
-9.9330399E-03,+15.4216805E-03,+28.2949880E-03,-28.9678493E-03
-9.9327299E-03,-18.0367452E-03,+28.3021930E-03,+4.4977814E-03
-9.9324199E-03,+15.4360905E-03,+61.7460758E-03,+4.4905432E-03
-9.9321099E-03,+48.8871119E-03,-38.6433456E-03,-28.9677497E-03
-9.9317999E-03,-18.0366456E-03,-5.1851191E-03,+4.4904768E-03
-9.9314899E-03,+15.4215145E-03,-38.6432792E-03,-28.9676833E-03
-9.9311799E-03,-18.0365792E-03,-5.1704435E-03,+4.4977814E-03
-9.9308699E-03,+15.4288523E-03,+28.2949880E-03,+4.4903772E-03
-9.9305599E-03,+15.4214148E-03,+28.2875505E-03,-28.9675836E-03
-9.9302499E-03,-18.0439502E-03,-5.1703439E-03,+4.4977814E-03
-9.9299399E-03,-18.0514541E-03,+28.2949880E-03,+4.5052852E-03
-9.9296299E-03,-51.5016786E-03,+28.2874509E-03,+37.9555098E-03
-9.9293199E-03,+15.4364225E-03,-5.1702443E-03,-28.9750211E-03
-9.9290099E-03,+48.8940513E-03,+28.2949880E-03,-28.9674176E-03
-9.9286999E-03,+15.4212156E-03,+28.2873513E-03,+4.4901447E-03
-9.9283899E-03,-18.0362803E-03,-5.1624748E-03,-28.9673512E-03
-9.9280799E-03,+15.4211492E-03,+61.7600874E-03,+4.4977814E-03
-9.9277699E-03,-18.0439502E-03,+28.2872517E-03,+4.4900451E-03
-9.9274599E-03,-18.0594891E-03,-5.1778145E-03,-28.9672516E-03
-9.9271499E-03,-84.9661472E-03,-5.1778145E-03,+4.5133867E-03
-9.9268399E-03,+15.4288523E-03,-5.1778145E-03,+71.4198787E-03
-9.9265299E-03,+15.4367214E-03,-5.1778145E-03,-28.9828902E-03
-9.9262199E-03,+48.8937525E-03,-5.1699122E-03,-62.4320190E-03
-9.9259099E-03,+15.4209168E-03,+28.2870525E-03,+4.4819104E-03
-9.9255999E-03,-18.0519189E-03,-5.1778145E-03,-62.4318862E-03
-9.9252899E-03,-51.5007489E-03,-5.1698126E-03,+4.4977814E-03
-9.9249798E-03,+15.4368874E-03,+28.2869529E-03,+4.4817112E-03
-9.9246698E-03,+48.8935865E-03,-5.1778145E-03,-62.4316870E-03
-9.9243598E-03,+15.4207508E-03,-5.1778145E-03,+4.4896799E-03
-9.9240498E-03,-18.0358155E-03,-5.1696798E-03,-28.9912905E-03
-9.9237398E-03,+15.4206844E-03,+28.2949880E-03,-95.9042903E-03
-9.9234298E-03,-18.0357491E-03,+28.2949880E-03,-28.9750211E-03
-9.9231198E-03,+15.4123837E-03,+28.2867537E-03,-28.9750211E-03
-9.9228098E-03,-51.4919501E-03,-5.1695470E-03,-28.9750211E-03
-9.9224998E-03,+48.9016548E-03,+28.2866873E-03,-28.9667204E-03
-9.9221898E-03,+48.8933209E-03,-5.1778145E-03,+4.4977814E-03
-9.9218798E-03,+15.4288523E-03,-5.1694474E-03,+4.4894143E-03
-9.9215698E-03,+15.4288523E-03,+28.2865876E-03,-28.9750211E-03
-9.9212598E-03,+15.4204188E-03,-5.1778145E-03,-28.9750211E-03
-9.9209498E-03,-18.0354835E-03,-5.1778145E-03,-28.9665544E-03
-9.9206398E-03,+15.4203524E-03,-5.1693146E-03,+4.4892815E-03
-9.9203298E-03,-18.0354171E-03,+28.2779217E-03,-28.9750211E-03
-9.9200198E-03,+15.4374186E-03,-38.6420507E-03,-28.9750211E-03
-9.9197098E-03,+48.8930552E-03,-5.1778145E-03,-28.9750211E-03
-9.9193998E-03,+15.4288523E-03,-5.1778145E-03,-28.9663883E-03
-9.9190898E-03,+15.4288523E-03,-5.1691486E-03,+4.4891154E-03
-9.9187798E-03,+15.4375514E-03,+28.2862888E-03,-28.9663219E-03
-9.9184698E-03,+48.8929224E-03,-5.1603498E-03,+4.4890490E-03
-9.9181598E-03,+15.4463834E-03,+61.7590249E-03,-28.9750211E-03
-9.9178498E-03,+82.3480610E-03,+28.2861892E-03,-28.9662223E-03
-9.9175398E-03,-18.0439502E-03,-5.1689825E-03,+4.4889494E-03
-9.9172298E-03,-18.0350850E-03,+28.2861228E-03,-28.9661559E-03
-9.9169198E-03,+15.4110555E-03,-5.1689161E-03,+4.4977814E-03
-9.9166098E-03,-51.4988895E-03,+28.3039196E-03,+4.4977814E-03
-9.9162998E-03,+15.4109227E-03,+61.7588257E-03,+4.4977814E-03
-9.9159898E-03,-51.5077547E-03,+28.2859900E-03,+4.4887834E-03
-9.9156798E-03,-18.0529814E-03,-5.1687833E-03,-28.9840523E-03
-9.9153698E-03,-51.5076883E-03,+28.3040524E-03,-62.4568880E-03
-9.9150598E-03,-18.0348526E-03,+61.7495953E-03,-95.9115285E-03
-9.9147498E-03,+15.4288523E-03,-5.1778145E-03,-62.4386928E-03
-9.9144398E-03,+15.4288523E-03,-5.1594865E-03,-28.9750211E-03
-9.9141298E-03,+15.4196551E-03,+61.7585933E-03,-28.9750211E-03
-9.9138198E-03,-18.0347198E-03,+28.2949880E-03,-28.9750211E-03
-9.9135098E-03,+15.4288523E-03,+28.2857244E-03,-28.9842847E-03
-9.9131998E-03,+15.4381491E-03,-5.1685177E-03,-62.4478236E-03
-9.9128898E-03,+48.8923248E-03,+28.2856580E-03,-62.4384936E-03
-9.9125798E-03,+15.4288523E-03,-5.1684513E-03,-28.9750211E-03
-9.9122698E-03,+15.4288523E-03,+28.2855916E-03,-28.9750211E-03
-9.9119598E-03,+15.4194227E-03,-5.1683849E-03,-28.9655915E-03
-9.9116498E-03,-18.0439502E-03,+28.2949880E-03,+4.4977814E-03
-9.9113398E-03,-18.0439502E-03,+28.2854920E-03,+4.4882854E-03
-9.9110298E-03,-18.0344210E-03,-5.1682853E-03,-28.9654919E-03
-9.9107198E-03,+15.4192899E-03,+28.2854255E-03,+4.4690941E-03
-9.9104098E-03,-18.0439502E-03,-5.1586233E-03,-95.9014348E-03
-9.9100998E-03,-18.0535790E-03,+61.7485328E-03,-28.9653923E-03
-9.9097898E-03,-51.5070907E-03,-5.1874766E-03,+4.4977814E-03
-9.9094798E-03,-18.0342550E-03,-38.6312265E-03,+4.4880862E-03
-9.9091698E-03,+15.4191238E-03,+28.2949880E-03,-28.9652927E-03
-9.9088598E-03,-18.0439502E-03,+28.2949880E-03,+4.4977814E-03
-9.9085498E-03,-18.0243605E-03,+28.2851931E-03,+4.4879865E-03
-9.9082398E-03,+48.8918267E-03,-5.1679865E-03,-28.9848491E-03
-9.9079298E-03,+15.4189910E-03,+28.2752655E-03,-62.4281011E-03
-9.9076198E-03,-18.0439502E-03,-38.6308281E-03,+4.4878869E-03
-9.9073098E-03,-18.0340225E-03,+28.2850603E-03,-28.9750211E-03
-9.9069998E-03,+15.4188914E-03,-5.1678537E-03,-28.9849820E-03
-9.9066898E-03,-18.0339561E-03,+28.2849939E-03,-62.4278355E-03
-9.9063798E-03,+15.4388796E-03,-5.1577600E-03,+4.5078087E-03
-9.9060698E-03,+48.8915943E-03,+61.7577300E-03,+37.9504629E-03
-9.9057598E-03,+15.4389460E-03,+28.2949880E-03,-28.9750211E-03
-9.9054498E-03,+48.8814010E-03,+28.2949880E-03,-28.9750211E-03
-9.9051398E-03,-18.0439502E-03,+28.2848279E-03,-28.9750211E-03
-9.9048298E-03,-18.0337569E-03,-5.1574279E-03,-28.9852144E-03
-9.9045198E-03,+15.4288523E-03,+61.7575640E-03,-62.4375971E-03
-9.9042098E-03,+15.4288523E-03,+28.2847283E-03,-28.9750211E-03
-9.9038998E-03,+15.4082665E-03,-5.1675216E-03,-28.9750211E-03
-9.9035898E-03,-51.4857744E-03,+28.2846619E-03,-28.9646950E-03
-9.9032798E-03,+48.8809362E-03,-5.1570959E-03,+4.4874221E-03
-9.9029698E-03,-18.0335577E-03,+61.7470055E-03,-28.9750211E-03
-9.9026598E-03,+15.4288523E-03,-5.1778145E-03,-28.9750211E-03
-9.9023498E-03,+15.4183934E-03,-5.1673556E-03,-28.9854800E-03
-9.9020398E-03,-18.0334581E-03,+28.2844959E-03,-62.4478236E-03
-9.9017298E-03,+15.4288523E-03,-5.1567639E-03,-62.4372983E-03
-9.9014198E-03,+15.4288523E-03,+61.7466734E-03,-28.9750211E-03
-9.9011098E-03,+15.4182606E-03,-5.1778145E-03,-28.9750211E-03
-9.9007998E-03,-18.0333253E-03,-5.1565647E-03,-28.9750211E-03
-9.9004898E-03,+15.4181942E-03,+61.7571323E-03,-28.9750211E-03
-9.9001798E-03,-18.0439502E-03,+28.2949880E-03,-28.9643298E-03
-9.8998698E-03,-18.0439502E-03,+28.2949880E-03,+4.4763323E-03
-9.8995598E-03,-18.0224347E-03,+28.2949880E-03,-62.4370659E-03
-9.8992498E-03,+48.8908638E-03,+28.2949880E-03,-28.9642302E-03
-9.8989398E-03,+15.4288523E-03,+28.3058121E-03,+4.4869573E-03
-9.8986298E-03,+15.4179949E-03,+61.7460758E-03,-28.9858784E-03
-9.8983198E-03,-18.0330597E-03,-5.1778145E-03,-62.4369330E-03
-9.8980098E-03,+15.4288523E-03,-5.1668908E-03,-28.9750211E-03
-9.8976998E-03,+15.4178953E-03,+28.2840310E-03,-28.9750211E-03
-9.8973898E-03,-18.0329600E-03,-5.1778145E-03,-28.9750211E-03
-9.8970798E-03,+15.4288523E-03,-5.1667912E-03,-28.9639977E-03
-9.8967698E-03,+15.4399088E-03,+28.3060445E-03,+4.4867248E-03
-9.8964598E-03,+48.8794753E-03,+61.7567007E-03,-28.9861109E-03
-9.8961498E-03,-18.0439502E-03,+28.2949880E-03,-62.4367006E-03
-9.8958398E-03,-18.0439502E-03,+28.2838318E-03,-28.9750211E-03
-9.8955298E-03,-18.0439502E-03,-5.1666251E-03,-28.9750211E-03
-9.8952198E-03,-18.0327276E-03,+28.2949880E-03,-28.9637985E-03
-9.8949098E-03,+15.4063407E-03,+28.3062438E-03,+4.4865256E-03
-9.8945998E-03,-51.4941747E-03,+61.7565015E-03,-28.9750211E-03
-9.8942898E-03,+15.4288523E-03,+28.2836658E-03,-28.9750211E-03
-9.8939798E-03,+15.4174969E-03,-5.1891699E-03,-28.9636657E-03
-9.8936698E-03,-18.0325616E-03,-38.6278398E-03,+4.4863928E-03
-9.8933598E-03,+15.4060087E-03,+28.2949880E-03,-28.9750211E-03
-9.8930498E-03,-51.4938427E-03,+28.2835330E-03,-28.9750211E-03
-9.8927398E-03,+15.4403405E-03,-5.1778145E-03,-28.9750211E-03
-9.8924298E-03,+48.8901334E-03,-5.1778145E-03,-28.9634997E-03
-9.8921198E-03,+15.4172977E-03,-5.1662599E-03,+4.4977814E-03
