x-axis,1,2,3
-263.487247E-03,-8.462312E-03,+43.305457E-03,+2.458125E-03
-263.479497E-03,-8.245714E-03,+43.305457E-03,+2.458125E-03
-263.471747E-03,-1.984349E-03,+42.222468E-03,+3.541114E-03
-263.463997E-03,-8.029116E-03,+10.915643E-03,+34.847938E-03
-263.456247E-03,+4.710212E-03,+43.305457E-03,+2.458125E-03
-263.448496E-03,-1.767751E-03,+41.139475E-03,+2.458125E-03
-263.440746E-03,-1.551152E-03,-22.557157E-03,+3.541117E-03
-263.432996E-03,+4.710212E-03,+9.832654E-03,+35.930928E-03
-263.425246E-03,-1.551152E-03,+8.749661E-03,+34.847934E-03
-263.417496E-03,+4.926810E-03,-23.640148E-03,+2.458125E-03
-263.409746E-03,+5.143409E-03,-22.557153E-03,+1.375130E-03
-263.401996E-03,+11.404772E-03,+8.749658E-03,-31.014677E-03
-263.394246E-03,+4.926810E-03,-22.557152E-03,-28.848684E-03
-263.386496E-03,+4.926810E-03,+9.832654E-03,+34.847930E-03
-263.378746E-03,+4.710210E-03,+8.749656E-03,+2.458125E-03
-263.370996E-03,-1.767751E-03,-22.557149E-03,+2.458125E-03
-263.363246E-03,-1.767751E-03,+9.832654E-03,+1.375125E-03
-263.355496E-03,-2.417551E-03,+9.832654E-03,-28.848676E-03
-263.347746E-03,-21.634833E-03,+9.832654E-03,+34.847926E-03
-263.339996E-03,-15.590074E-03,+9.832654E-03,+1.375123E-03
-263.332246E-03,-28.545994E-03,+8.749651E-03,-29.931674E-03
-263.324496E-03,-28.762595E-03,-23.640148E-03,+2.458125E-03
-263.316746E-03,-35.890358E-03,-23.640148E-03,+4.624135E-03
-263.308996E-03,-55.540839E-03,-23.640148E-03,+66.154714E-03
-263.301246E-03,-62.018799E-03,-24.723155E-03,-28.848664E-03
-263.293496E-03,-62.018799E-03,-54.946937E-03,+35.930928E-03
-263.285746E-03,-62.235400E-03,+7.666638E-03,+35.930928E-03
-263.277996E-03,-68.713360E-03,-53.863924E-03,+33.764910E-03
-263.270246E-03,-68.713360E-03,+41.139437E-03,-28.848658E-03
-263.262496E-03,-68.496757E-03,-22.557138E-03,+33.764907E-03
-263.254746E-03,-62.018799E-03,+9.832654E-03,-29.931666E-03
-263.246996E-03,-62.018799E-03,+8.749642E-03,+1.375113E-03
-263.239246E-03,-61.802196E-03,-23.640148E-03,-29.931664E-03
-263.231496E-03,-55.324238E-03,-23.640148E-03,+2.458125E-03
-263.223746E-03,-55.324238E-03,-24.723163E-03,+2.458125E-03
-263.215996E-03,-55.324238E-03,-53.863905E-03,+3.541141E-03
-263.208246E-03,-55.107635E-03,+42.222441E-03,+35.930928E-03
-263.200496E-03,-48.413074E-03,+9.832654E-03,+33.764894E-03
-263.192746E-03,-41.935116E-03,+9.832654E-03,-29.931659E-03
-263.184996E-03,-41.501909E-03,+9.832654E-03,+1.375107E-03
-263.177246E-03,-28.545994E-03,+9.832654E-03,-29.931658E-03
-263.169496E-03,-28.545994E-03,+9.832654E-03,+3.541145E-03
-263.161746E-03,-28.762599E-03,+9.832654E-03,+35.930928E-03
-263.153996E-03,-35.023951E-03,+9.832654E-03,+37.013950E-03
-263.146246E-03,-28.329390E-03,+10.915677E-03,+67.237685E-03
-263.138496E-03,-22.068038E-03,+42.222433E-03,+2.458125E-03
-263.130746E-03,-28.545994E-03,+8.749630E-03,+4.624174E-03
-263.122996E-03,-28.329389E-03,-22.557123E-03,+68.320705E-03
-263.115246E-03,-21.634828E-03,+9.832654E-03,+33.764876E-03
-263.107496E-03,-14.940267E-03,+9.832654E-03,-28.848624E-03
-263.099746E-03,-8.245706E-03,+9.832654E-03,+35.930928E-03
-263.091996E-03,-1.551145E-03,+9.832654E-03,+34.847900E-03
-263.084246E-03,+5.360022E-03,+7.666596E-03,+2.458125E-03
-263.076496E-03,+18.099326E-03,-54.946891E-03,+2.458125E-03
-263.068746E-03,+11.837977E-03,+7.666593E-03,+3.541156E-03
-263.060996E-03,+18.315932E-03,-54.946888E-03,+34.847896E-03
-263.053246E-03,+18.749145E-03,+8.749622E-03,+2.458125E-03
-263.045496E-03,+31.921660E-03,-23.640148E-03,+2.458125E-03
-263.037746E-03,+38.183008E-03,-23.640148E-03,+292.058E-06
-263.029996E-03,+31.921660E-03,-22.557114E-03,-62.321410E-03
-263.022246E-03,+38.399614E-03,+10.915690E-03,+2.458125E-03
-263.014496E-03,+38.399614E-03,+41.139384E-03,+2.458125E-03
-263.006746E-03,+38.399614E-03,-24.723185E-03,+2.458125E-03
-262.998996E-03,+38.399614E-03,-56.029913E-03,+2.458125E-03
-262.991246E-03,+38.183007E-03,-23.640148E-03,+3.541164E-03
-262.983496E-03,+31.488446E-03,-22.557109E-03,+37.013967E-03
-262.975746E-03,+25.010493E-03,+8.749614E-03,+66.154609E-03
-262.967996E-03,+24.793884E-03,-22.557107E-03,-28.848595E-03
-262.960246E-03,+18.532540E-03,+8.749612E-03,+37.013970E-03
-262.952496E-03,+25.010493E-03,-24.723191E-03,+68.320688E-03
-262.944745E-03,+24.360666E-03,-56.029907E-03,+34.847884E-03
-262.936995E-03,+4.926810E-03,-22.557104E-03,+2.458125E-03
-262.929245E-03,+5.143419E-03,+9.832654E-03,+1.375080E-03
-262.921495E-03,+11.621371E-03,+9.832654E-03,-29.931631E-03
-262.913745E-03,+11.188152E-03,+9.832654E-03,+3.541172E-03
-262.905995E-03,-1.551141E-03,+9.832654E-03,+33.764833E-03
-262.898245E-03,+4.710200E-03,+8.749606E-03,-29.931629E-03
-262.890495E-03,-2.200971E-03,-22.557099E-03,+2.458125E-03
-262.882745E-03,-14.940263E-03,+8.749604E-03,+3.541175E-03
-262.874995E-03,-8.895532E-03,-22.557097E-03,+34.847877E-03
-262.867245E-03,-22.068044E-03,+9.832654E-03,+3.541177E-03
-262.859495E-03,-28.329384E-03,+8.749602E-03,+34.847875E-03
-262.851745E-03,-21.634823E-03,-24.723202E-03,+5.707285E-03
-262.843995E-03,-15.373483E-03,-56.029897E-03,+99.627370E-03
-262.836245E-03,-22.068044E-03,-22.557093E-03,+1.375070E-03
-262.828495E-03,-28.329383E-03,+8.749598E-03,-28.848566E-03
-262.820745E-03,-21.851433E-03,-21.474035E-03,+34.847871E-03
-262.812995E-03,-21.851433E-03,+41.139342E-03,+2.458125E-03
-262.805245E-03,-21.851433E-03,-22.557090E-03,+3.541184E-03
-262.797495E-03,-21.418210E-03,+9.832654E-03,+33.764810E-03
-262.789745E-03,-8.895536E-03,+9.832654E-03,-31.014677E-03
-262.781995E-03,-21.201597E-03,+9.832654E-03,-29.931617E-03
-262.774245E-03,-1.551139E-03,+8.749593E-03,+3.541187E-03
-262.766495E-03,+4.710198E-03,-22.557086E-03,+35.930928E-03
-262.758745E-03,-1.767751E-03,+7.666528E-03,+34.847865E-03
-262.750995E-03,-1.551138E-03,-54.946823E-03,+3.541189E-03
-262.743245E-03,+4.926810E-03,+8.749589E-03,+34.847863E-03
-262.735495E-03,+4.926810E-03,-24.723214E-03,+2.458125E-03
-262.727745E-03,+5.360037E-03,-56.029885E-03,+3.541192E-03
-262.719995E-03,+18.099318E-03,-22.557081E-03,+35.930928E-03
-262.712245E-03,+11.837985E-03,+9.832654E-03,+34.847860E-03
-262.704495E-03,+17.882704E-03,+9.832654E-03,+3.541194E-03
-262.696745E-03,+4.926810E-03,+10.915724E-03,+35.930928E-03
-262.688995E-03,+5.143424E-03,+40.056246E-03,+33.764787E-03
-262.681245E-03,+11.837985E-03,-53.863737E-03,-27.765464E-03
-262.673495E-03,+18.532546E-03,+43.305457E-03,+66.154514E-03
-262.665745E-03,+24.360649E-03,+42.222384E-03,-31.014677E-03
-262.657995E-03,+5.360039E-03,+8.749581E-03,-31.014677E-03
-262.650245E-03,+18.315932E-03,-21.474000E-03,-29.931603E-03
-262.642495E-03,+18.532547E-03,+43.305457E-03,+2.458125E-03
-262.634745E-03,+25.010493E-03,+42.222381E-03,+2.458125E-03
-262.626995E-03,+25.010493E-03,+8.749577E-03,+3.541202E-03
-262.619245E-03,+25.227108E-03,-23.640148E-03,+34.847850E-03
-262.611495E-03,+31.705054E-03,-22.557070E-03,+3.541204E-03
-262.603745E-03,+31.488438E-03,+7.666496E-03,+34.847849E-03
-262.595995E-03,+24.793877E-03,-56.029871E-03,+1.375045E-03
-262.588245E-03,+18.532548E-03,-21.473987E-03,-29.931596E-03
-262.580495E-03,+24.793876E-03,+43.305457E-03,+3.541207E-03
-262.572745E-03,+18.099315E-03,+42.222374E-03,+35.930928E-03
-262.564995E-03,+11.404754E-03,+8.749571E-03,+35.930928E-03
-262.557245E-03,+4.710193E-03,-24.723232E-03,+35.930928E-03
-262.549495E-03,-1.767751E-03,-54.946781E-03,+34.847843E-03
-262.541745E-03,-1.984368E-03,+9.832654E-03,+3.541211E-03
-262.533995E-03,-8.462312E-03,+9.832654E-03,+34.847841E-03
-262.526245E-03,-8.245694E-03,+9.832654E-03,+2.458125E-03
-262.518495E-03,-1.767751E-03,+8.749566E-03,+1.375037E-03
-262.510745E-03,-1.984369E-03,-22.557059E-03,-28.848499E-03
-262.502995E-03,-8.245694E-03,+9.832654E-03,+34.847838E-03
-262.495245E-03,-1.767751E-03,+9.832654E-03,+1.375035E-03
-262.487495E-03,-1.984369E-03,+8.749563E-03,-29.931586E-03
-262.479745E-03,-8.245693E-03,-22.557056E-03,+2.458125E-03
-262.471995E-03,-1.551132E-03,+8.749561E-03,+3.541218E-03
-262.464245E-03,+4.926810E-03,-22.557055E-03,+33.764740E-03
-262.456495E-03,+5.576667E-03,+9.832654E-03,-27.765393E-03
-262.448744E-03,+24.793874E-03,+9.832654E-03,+66.154444E-03
-262.440994E-03,+18.749170E-03,+9.832654E-03,-29.931581E-03
-262.433244E-03,+31.271815E-03,+8.749557E-03,+1.375028E-03
-262.425494E-03,+18.532551E-03,-24.723246E-03,-28.848481E-03
-262.417744E-03,+25.227112E-03,-54.946753E-03,+34.847829E-03
-262.409994E-03,+31.705054E-03,+10.915754E-03,+2.458125E-03
-262.402244E-03,+32.138294E-03,+43.305457E-03,+3.541226E-03
-262.394494E-03,+44.660935E-03,+42.222356E-03,+33.764726E-03
-262.386744E-03,+31.705054E-03,+8.749552E-03,-29.931575E-03
-262.378994E-03,+31.705054E-03,-23.640148E-03,+3.541228E-03
-262.371244E-03,+31.271812E-03,-22.557045E-03,+34.847824E-03
-262.363494E-03,+18.315932E-03,+9.832654E-03,+1.375021E-03
-262.355744E-03,+18.315932E-03,+9.832654E-03,-29.931572E-03
-262.347994E-03,+18.315932E-03,+9.832654E-03,+3.541231E-03
-262.340244E-03,+18.099310E-03,+8.749547E-03,+33.764714E-03
-262.332494E-03,+11.404749E-03,-22.557041E-03,-31.014677E-03
-262.324744E-03,+5.143432E-03,+11.998871E-03,-29.931569E-03
-262.316994E-03,+10.971505E-03,+73.528931E-03,+2.458125E-03
-262.309244E-03,-8.245690E-03,-22.557038E-03,+2.458125E-03
-262.301494E-03,-1.551129E-03,+8.749543E-03,+1.375015E-03
-262.293744E-03,+4.710188E-03,-22.557037E-03,-28.848454E-03
-262.285994E-03,-1.551128E-03,+8.749542E-03,+34.847815E-03
-262.278244E-03,+4.926810E-03,-23.640148E-03,+3.541239E-03
-262.270494E-03,+4.710187E-03,-22.557034E-03,+35.930928E-03
-262.262744E-03,-1.334505E-03,+9.832654E-03,+35.930928E-03
-262.254994E-03,+11.404748E-03,+6.583307E-03,+33.764696E-03
-262.247244E-03,+4.926810E-03,-86.253287E-03,-31.014677E-03
-262.239494E-03,+5.360057E-03,+42.222339E-03,-28.848443E-03
-262.231744E-03,+17.882685E-03,+9.832654E-03,+33.764692E-03
-262.223994E-03,+4.926810E-03,+9.832654E-03,-28.848439E-03
-262.216244E-03,+4.710186E-03,+9.832654E-03,+33.764688E-03
-262.208494E-03,-1.551127E-03,+9.832654E-03,-31.014677E-03
-262.200744E-03,+4.926810E-03,+7.666411E-03,-31.014677E-03
-262.192994E-03,+4.710186E-03,-56.029829E-03,-28.848433E-03
-262.185244E-03,-2.417625E-03,-21.473902E-03,+34.847805E-03
-262.177494E-03,-21.418184E-03,+41.139209E-03,+2.458125E-03
-262.169744E-03,-8.462312E-03,-24.723273E-03,+3.541250E-03
-262.161994E-03,-8.678937E-03,-56.029825E-03,+34.847802E-03
-262.154244E-03,-15.373498E-03,-23.640148E-03,+3.541252E-03
-262.146494E-03,-21.851433E-03,-22.557021E-03,+34.847801E-03
-262.138744E-03,-21.634808E-03,+9.832654E-03,+3.541253E-03
-262.130994E-03,-15.156873E-03,+8.749525E-03,+34.847799E-03
-262.123244E-03,-15.373498E-03,-22.557019E-03,+2.458125E-03
-262.115494E-03,-21.851433E-03,+9.832654E-03,+1.374995E-03
-262.107744E-03,-21.851433E-03,+9.832654E-03,-27.765284E-03
-262.099994E-03,-21.851433E-03,+10.915786E-03,+66.154335E-03
-262.092244E-03,-21.851433E-03,+41.139191E-03,-28.848412E-03
-262.084494E-03,-21.634807E-03,-22.557015E-03,+35.930928E-03
-262.076744E-03,-14.940246E-03,+10.915788E-03,+33.764659E-03
-262.068994E-03,-8.462312E-03,+41.139186E-03,-28.848407E-03
-262.061244E-03,-8.462312E-03,-21.473876E-03,+34.847792E-03
-262.053494E-03,-8.245684E-03,+42.222320E-03,+2.458125E-03
-262.045744E-03,-1.767751E-03,+8.749517E-03,+3.541263E-03
-262.037994E-03,-1.767751E-03,-23.640148E-03,+34.847789E-03
-262.030244E-03,-1.767751E-03,-21.473870E-03,+2.458125E-03
-262.022494E-03,-1.551123E-03,+43.305457E-03,+2.458125E-03
-262.014744E-03,+4.926810E-03,+42.222316E-03,+1.374985E-03
-262.006994E-03,+4.926810E-03,+9.832654E-03,-31.014677E-03
-261.999244E-03,+4.926810E-03,+9.832654E-03,-31.014677E-03
-261.991494E-03,+4.710181E-03,+9.832654E-03,-31.014677E-03
-261.983744E-03,-1.767751E-03,+9.832654E-03,-28.848389E-03
-261.975994E-03,-1.551122E-03,+9.832654E-03,+37.014073E-03
-261.968244E-03,+4.710181E-03,+8.749508E-03,+66.154293E-03
